식약분류,주성분코드,제품코드,제품명,업체명,ATC코드,ATC코드 명칭
113,181002ATB,658602590,라모진정25mg(라모트리진)_(25mg/1정),이연제약(주),N03AX09,lamotrigine
113,181002ATB,626900250,테바라모트리진츄어블정25밀리그램_(25mg/1정),(주)한독테바,N03AX09,lamotrigine
113,181002ATB,650000170,라믹탈정25밀리그램(라모트리진)_(25mg/1정),(주)글락소스미스클라인,N03AX09,lamotrigine
113,181002ATB,641600460,라미아트정25밀리그램(라모트리진)_(25mg/1정),(주)대웅제약,N03AX09,lamotrigine
113,181003ATB,651903260,라모스탈정50밀리그램(라모트리진)_(50mg/1정),명인제약(주),N03AX09,lamotrigine
113,181003ATB,658602110,라모진정50mg(라모트리진)_(50mg/1정),이연제약(주),N03AX09,lamotrigine
113,181003ATB,645300280,라비시틴정50밀리그램(라모트리진)_(50mg/1정),한림제약(주),N03AX09,lamotrigine
113,181003ATB,642202550,라모티진정50밀리그램(라모트리진)_(50mg/1정),부광약품(주),N03AX09,lamotrigine
113,181003ATB,650000180,라믹탈정50밀리그램(라모트리진)_(50mg/1정),(주)글락소스미스클라인,N03AX09,lamotrigine
113,181003ATB,626900380,테바라모트리진츄어블정50밀리그램_(50mg/1정),(주)한독테바,N03AX09,lamotrigine
113,181003ATB,641600470,라미아트정50밀리그램(라모트리진)_(50mg/1정),(주)대웅제약,N03AX09,lamotrigine
113,181004ATB,650000210,라믹탈츄어블정5밀리그램(라모트리진)_(5mg/1정),(주)글락소스미스클라인,N03AX09,lamotrigine
113,206330ASS,653601171,트리렙탈현탁액6%(옥스카르바제핀)_(6g/100mL),한국노바티스(주),N03AF02,oxcarbazepine
113,206301ATB,651903880,옥사제핀정300mg(옥스카르바제핀)_(0.3g/1정),명인제약(주),N03AF02,oxcarbazepine
113,206301ATB,653601150,트리렙탈필름코팅정300밀리그램(옥스카르바제핀)_(0.3g/1정),한국노바티스(주),N03AF02,oxcarbazepine
113,206301ATB,649502180,유니렙시정(옥스카르바제핀)_(0.3g/1정),유니메드제약(주),N03AF02,oxcarbazepine
113,206302ATB,651904400,옥사제핀정600mg(옥스카르바제핀)_(0.6g/1정),명인제약(주),N03AF02,oxcarbazepine
113,206302ATB,653601160,트리렙탈필름코팅정600밀리그램(옥스카르바제핀)_(0.6g/1정),한국노바티스(주),N03AF02,oxcarbazepine
113,206303ATB,651904150,옥사제핀정150mg(옥스카르바제핀)_(0.15g/1정),명인제약(주),N03AF02,oxcarbazepine
113,206303ATB,653601140,트리렙탈필름코팅정150밀리그램(옥스카르바제핀)_(0.15g/1정),한국노바티스(주),N03AF02,oxcarbazepine
113,217801ATB,641601060,대웅프리미돈정_(0.25g/1정),(주)대웅제약,N03AA03,primidone
113,229734ASY,642201732,오르필시럽(발프로산나트륨)_(9g/150mL),부광약품(주),N03AG01,valproic acid
113,229701ATR,642201700,오르필서방정150밀리그램(발프로산나트륨)_(0.15g/1정),부광약품(주),N03AG01,valproic acid
113,229703ATB,647801720,에필람정(발프로산나트륨)_(0.2g/1정),삼진제약(주),N03AG01,valproic acid
113,229705ATR,657200310,바렙톨서방정(발프로산나트륨)_(0.3g/1정),환인제약(주),N03AG01,valproic acid
113,229705ATR,652100180,"데파킨크로노정300밀리그램_(발프로산나트륨, 0.3g/1정)",(주)한독,N03AG01,valproic acid
113,229705ATR,642201710,오르필서방정300밀리그램(발프로산나트륨)_(0.3g/1정),부광약품(주),N03AG01,valproic acid
113,229706ATR,652100190,"데파킨크로노정500밀리그램_(발프로산나트륨, 0.5g/1정)",(주)한독,N03AG01,valproic acid
113,229707ATR,642201720,오르필서방정600밀리그램(발프로산나트륨)_(0.6g/1정),부광약품(주),N03AG01,valproic acid
113,241801ACR,644704520,큐덱시서방캡슐100밀리그램(토피라메이트)_(0.1g/1캡슐),에스케이케미칼(주),N03AX11,topiramate
113,241801ATB,653404890,피트메이트정100밀리그램(토피라메이트)_(0.1g/1정),동국제약(주),N03AX11,topiramate
113,241801ATB,627600130,피엠에스토피라메이트정100밀리그램_(0.1g/1정),파마사이언스코리아(주),N03AX11,topiramate
113,241801ATB,642004610,토파린정100밀리그램(토피라메이트)_(0.1g/1정),현대약품(주),N03AX11,topiramate
113,241801ATB,670601230,세티정(토피라메이트)_(0.1g/1정),(주)휴온스,N03AX11,topiramate
113,241801ATB,651902130,토파메이트정100밀리그람(토피라메이트)_(0.1g/1정),명인제약(주),N03AX11,topiramate
113,241801ATB,651602620,한화토피라메이트정100밀리그램_(0.1g/1정),한화제약(주),N03AX11,topiramate
113,241801ATB,649104320,토피맥스정100mg(토피라메이트)_(0.1g/1정),한국휴텍스제약(주),N03AX11,topiramate
113,241801ATB,58200370,아토맥정100밀리그램(토피라메이트)_(0.1g/1정),(주)아리제약,N03AX11,topiramate
113,241801ATB,641907540,보령토피라메이트정100밀리그램_(0.1g/1정),(주)보령,N03AX11,topiramate
113,241801ATB,694002790,토피스트정100밀리그램(토피라메이트)_(0.1g/1정),대웅바이오(주),N03AX11,topiramate
113,241801ATB,622801850,토파원정100밀리그램(토피라메이트)_(0.1g/1정),(주)마더스제약,N03AX11,topiramate
113,241801ATB,657200800,토피라트정100밀리그램(토피라메이트)_(0.1g/1정),환인제약(주),N03AX11,topiramate
113,241801ATB,646902390,토파맥스정100밀리그램(토피라메이트)_(0.1g/1정),(주)한국얀센,N03AX11,topiramate
113,241801ATB,645301900,토피론정100밀리그램(토피라메이트)_(0.1g/1정),한림제약(주),N03AX11,topiramate
113,241801ATB,649803170,토파민정(토피라메이트)_(0.1g/1정),명문제약(주),N03AX11,topiramate
113,241801ATB,642902290,토파메드정100밀리그램(토피라메이트)_(0.1g/1정),일동제약(주),N03AX11,topiramate
113,241801ATB,649503080,유니토파정(토피라메이트)_(0.1g/1정),유니메드제약(주),N03AX11,topiramate
113,241801ATB,643502960,토피라정100밀리그램(토피라메이트)_(0.1g/1정),한미약품(주),N03AX11,topiramate
113,241801ATB,693901840,토파스정100밀리그램(토피라메이트)_(0.1g/1정),(주)셀트리온제약,N03AX11,topiramate
113,241801ATB,652603780,토팜정(토피라메이트)_(0.1g/1정),알보젠코리아(주),N03AX11,topiramate
113,241801ATB,657805360,토맥스정100밀리그램(토피라메이트)_(0.1g/1정),하나제약(주),N03AX11,topiramate
113,241802ACR,644704530,큐덱시서방캡슐200밀리그램(토피라메이트)_(0.2g/1캡슐),에스케이케미칼(주),N03AX11,topiramate
113,241803ACH,646902280,토파맥스스프링클캡슐25밀리그램(토피라메이트)_(25mg/1캡슐),(주)한국얀센,N03AX11,topiramate
113,241803ACR,644704540,큐덱시서방캡슐25밀리그램(토피라메이트)_(25mg/1캡슐),에스케이케미칼(주),N03AX11,topiramate
113,241803ATB,641803110,토피리드정25밀리그램(토피라메이트)_(25mg/1정),광동제약(주),N03AX11,topiramate
113,241803ATB,653404050,피트메이트정(토피라메이트)_(25mg/1정),동국제약(주),N03AX11,topiramate
113,241803ATB,657200790,토피라트정25밀리그램(토피라메이트)_(25mg/1정),환인제약(주),N03AX11,topiramate
113,241803ATB,670601240,세티정25밀리그람(토피라메이트)_(25mg/1정),(주)휴온스,N03AX11,topiramate
113,241803ATB,642004600,토파린정25밀리그램(토피라메이트)_(25mg/1정),현대약품(주),N03AX11,topiramate
113,241803ATB,627600120,피엠에스토피라메이트정25밀리그램_(25mg/1정),파마사이언스코리아(주),N03AX11,topiramate
113,241803ATB,643502970,토피라정25밀리그램(토피라메이트)_(25mg/1정),한미약품(주),N03AX11,topiramate
113,241803ATB,651902140,토파메이트정25밀리그람(토피라메이트)_(25mg/1정),명인제약(주),N03AX11,topiramate
113,241803ATB,651602630,한화토피라메이트정25밀리그램_(25mg/1정),한화제약(주),N03AX11,topiramate
113,241803ATB,654304940,토피렉스정25밀리그램(토피라메이트)_(25mg/1정),오스틴제약(주),N03AX11,topiramate
113,241803ATB,656004630,토피메인정25밀리그램(토피라메이트)_(25mg/1정),알리코제약(주),N03AX11,topiramate
113,241803ATB,649104010,토피맥스정25mg(토피라메이트)_(25mg/1정),한국휴텍스제약(주),N03AX11,topiramate
113,241803ATB,58200380,아토맥정25밀리그램(토피라메이트)_(25gm/1정),(주)아리제약,N03AX11,topiramate
113,241803ATB,657807040,토맥스정25밀리그램(토피라메이트)_(25mg/1정),하나제약(주),N03AX11,topiramate
113,241803ATB,641907550,보령토피라메이트정25밀리그램_(25mg/1정),(주)보령,N03AX11,topiramate
113,241803ATB,694002770,토피스트정25밀리그램(토피라메이트)_(25mg/1정),대웅바이오(주),N03AX11,topiramate
113,241803ATB,649405400,토피라밀정25밀리그램(토피라메이트)_(25mg/1정),영일제약(주),N03AX11,topiramate
113,241803ATB,650204580,토피칸정25밀리그람(토피라메이트)_(25mg/1정),안국약품(주),N03AX11,topiramate
113,241803ATB,622801900,토파원정25밀리그램(토피라메이트)_(25mg/1정),(주)마더스제약,N03AX11,topiramate
113,241803ATB,57600700,토피큐정25밀리그램(토피라메이트)_(25mg/1정),대원바이오텍주식회사,N03AX11,topiramate
113,241803ATB,649803180,토파민정25밀리그람(토피라메이트)_(25mg/1정),명문제약(주),N03AX11,topiramate
113,241803ATB,645301880,토피론정25밀리그램(토피라메이트)_(25mg/1정),한림제약(주),N03AX11,topiramate
113,241803ATB,646902380,토파맥스정25밀리그램(토피라메이트)_(25mg/1정),(주)한국얀센,N03AX11,topiramate
113,241803ATB,642902300,토파메드정25밀리그램(토피라메이트)_(25mg/1정),일동제약(주),N03AX11,topiramate
113,241803ATB,649503090,유니토파정25밀리그람(토피라메이트)_(25mg/1정),유니메드제약(주),N03AX11,topiramate
113,241803ATB,652604070,토팜정25밀리그람(토피라메이트)_(25mg/1정),알보젠코리아(주),N03AX11,topiramate
113,241804ACH,646902300,토파맥스스프링클캡슐50밀리그램(토피라메이트)_(50mg/1캡슐),(주)한국얀센,N03AX11,topiramate
113,241804ACR,644704550,큐덱시서방캡슐50밀리그램(토피라메이트)_(50mg/1캡슐),에스케이케미칼(주),N03AX11,topiramate
113,241804ATB,645301890,토피론정50밀리그램(토피라메이트)_(50mg/1정),한림제약(주),N03AX11,topiramate
113,246901ATE,651902390,프로막정500밀리그람(발프로산마그네슘)_(0.5g/1정),명인제약(주),N03AG01,valproic acid
113,246902ATE,651902380,프로막정200밀리그람(발프로산마그네슘)_(0.2g/1정),명인제약(주),N03AG01,valproic acid
113,246903ATE,651903310,프로막정300밀리그램(발프로산마그네슘)_(0.3g/1정),명인제약(주),N03AG01,valproic acid
113,247002ACS,645300680,바로인에이연질캡슐(발프로산)_(0.5g/1캡슐),한림제약(주),N03AG01,valproic acid
113,247701ATB,652100480,사브릴정500밀리그람(비가바트린)_(0.5g/1정),(주)한독,N03AG04,vigabatrin
113,250601ATB,642500820,엑세그란정(조니사미드)_(0.1g/1정),동아에스티(주),N03AX15,zonisamide
113,483701ATB,664000060,세나진정,한국희귀의약품센터,,
113,488530ALQ,654100132,케프라액(레비티라세탐)_(15g/150mL),한국유씨비제약(주),N03AX14,levetiracetam
113,488536ALQ,651903893,큐팜액(레비티라세탐)_(25g/250mL),명인제약(주),N03AX14,levetiracetam
113,488501ATB,642003150,스타레탐정500밀리그램(레비티라세탐)_(0.5g/1정),현대약품(주),N03AX14,levetiracetam
113,488501ATB,694002740,케파베아정500밀리그램(레비티라세탐)_(0.5g/1정),대웅바이오(주),N03AX14,levetiracetam
113,488501ATB,642203160,레비큐어정500밀리그램(레비티라세탐)_(0.5g/1정),부광약품(주),N03AX14,levetiracetam
113,488501ATB,642904590,티나세탐정500밀리그램(레비티라세탐)_(0.5g/1정),일동제약(주),N03AX14,levetiracetam
113,488501ATB,645304530,렙필정500밀리그램(레비티라세탐)_(0.5g/1정),한림제약(주),N03AX14,levetiracetam
113,488501ATB,693901720,레비탐정500밀리그램(레비티라세탐)_(0.5g/1정),(주)셀트리온제약,N03AX14,levetiracetam
113,488501ATB,657308240,동구레비티라세탐정500밀리그램_(0.5g/1정),(주)동구바이오제약,N03AX14,levetiracetam
113,488501ATB,657806900,레비원정500밀리그램(레비티라세탐)_(0.5g/1정),하나제약(주),N03AX14,levetiracetam
113,488501ATB,657202420,케프렙톨정500밀리그램(레비티라세탐)_(0.5g/1정),환인제약(주),N03AX14,levetiracetam
113,488501ATB,651903800,큐팜정500밀리그램(레비티라세탐)_(0.5g/1정),명인제약(주),N03AX14,levetiracetam
113,488501ATB,642802470,레비로틴정500밀리그램(레비티라세탐)_(0.5g/1정),고려제약(주),N03AX14,levetiracetam
113,488501ATB,671706200,레비에필정500밀리그램(레비티라세탐)_(0.5g/1정),주식회사제뉴원사이언스,N03AX14,levetiracetam
113,488501ATB,643506440,레비라정500밀리그램(레비티라세탐)_(0.5g/1정),한미약품(주),N03AX14,levetiracetam
113,488501ATB,642506850,케피람정500밀리그램(레비티라세탐)_(0.5g/1정),동아에스티(주),N03AX14,levetiracetam
113,488501ATB,647803740,에필라탐정500밀리그램(레비티라세탐)_(0.5g/1정),삼진제약(주),N03AX14,levetiracetam
113,488501ATB,654100150,케프라정500밀리그램(레비티라세탐)_(0.5g/1정),한국유씨비제약(주),N03AX14,levetiracetam
113,488501ATB,649806770,레티람정500밀리그램(레비티라세탐)_(0.5g/1정),명문제약(주),N03AX14,levetiracetam
113,488501ATB,644703930,에피스크정500밀리그램(레비티라세탐)_(0.5g/1정),에스케이케미칼(주),N03AX14,levetiracetam
113,488501ATR,647805360,에필라탐서방정500밀리그램(레비티라세탐)_(0.5g/1정),삼진제약(주),N03AX14,levetiracetam
113,488501ATR,657203430,케프렙톨서방정500밀리그램(레비티라세탐)_(0.5g/1정),환인제약(주),N03AX14,levetiracetam
113,488501ATR,651904720,큐팜엑스알서방정500밀리그램(레비티라세탐)_(0.5g/1정),명인제약(주),N03AX14,levetiracetam
113,488501ATR,654100860,케프라엑스알서방정500밀리그램(레비티라세탐)_(0.5g/1정),한국유씨비제약(주),N03AX14,levetiracetam
113,488502ATB,694002750,케파베아정250밀리그램(레비티라세탐)_(0.25g/1정),대웅바이오(주),N03AX14,levetiracetam
113,488502ATB,642203180,레비큐어정250밀리그램(레비티라세탐)_(0.25g/1정),부광약품(주),N03AX14,levetiracetam
113,488502ATB,645304540,렙필정250밀리그램(레비티라세탐)_(0.25g/1정),한림제약(주),N03AX14,levetiracetam
113,488502ATB,642904600,티나세탐정250밀리그램(레비티라세탐)_(0.25g/1정),일동제약(주),N03AX14,levetiracetam
113,488502ATB,693901710,레비탐정250밀리그램(레비티라세탐)_(0.25g/1정),(주)셀트리온제약,N03AX14,levetiracetam
113,488502ATB,657308230,동구레비티라세탐정250밀리그램_(0.25g/1정),(주)동구바이오제약,N03AX14,levetiracetam
113,488502ATB,657806890,레비원정250밀리그램(레비티라세탐)_(0.25g/1정),하나제약(주),N03AX14,levetiracetam
113,488502ATB,642802460,레비로틴정250밀리그램(레비티라세탐)_(0.25g/1정),고려제약(주),N03AX14,levetiracetam
113,488502ATB,671706210,레비에필정250밀리그램(레비티라세탐)_(0.25g/1정),주식회사제뉴원사이언스,N03AX14,levetiracetam
113,488502ATB,643506450,레비라정250밀리그램(레비티라세탐)_(0.25g/1정),한미약품(주),N03AX14,levetiracetam
113,488502ATB,642506840,케피람정250밀리그램(레비티라세탐)_(0.25g/1정),동아에스티(주),N03AX14,levetiracetam
113,488502ATB,657202410,케프렙톨정250밀리그램(레비티라세탐)_(0.25g/1정),환인제약(주),N03AX14,levetiracetam
113,488502ATB,651903790,큐팜정250밀리그램(레비티라세탐)_(0.25g/1정),명인제약(주),N03AX14,levetiracetam
113,488502ATB,654100140,케프라정250밀리그램(레비티라세탐)_(0.25g/1정),한국유씨비제약(주),N03AX14,levetiracetam
113,488502ATB,647803720,에필라탐정250밀리그램(레비티라세탐)_(0.25g/1정),삼진제약(주),N03AX14,levetiracetam
113,488502ATB,649806760,레티람정250밀리그램(레비티라세탐)_(0.25g/1정),명문제약(주),N03AX14,levetiracetam
113,488502ATB,644703920,에피스크정250밀리그램(레비티라세탐)_(0.25g/1정),에스케이케미칼(주),N03AX14,levetiracetam
113,488503ATB,642003160,스타레탐정1000밀리그램(레비티라세탐)_(1g/1정),현대약품(주),N03AX14,levetiracetam
113,488503ATB,657202430,케프렙톨정1000밀리그램(레비티라세탐)_(1g/1정),환인제약(주),N03AX14,levetiracetam
113,488503ATB,694002760,케파베아정1000밀리그램(레비티라세탐)_(1g/1정),대웅바이오(주),N03AX14,levetiracetam
113,488503ATB,642203170,레비큐어정1000밀리그램(레비티라세탐)_(1g/1정),부광약품(주),N03AX14,levetiracetam
113,488503ATB,642904610,티나세탐정1000밀리그램(레비티라세탐)_(1g/1정),일동제약(주),N03AX14,levetiracetam
113,488503ATB,645304520,렙필정1000밀리그램(레비티라세탐)_(1g/1정),한림제약(주),N03AX14,levetiracetam
113,488503ATB,657308250,동구레비티라세탐정1000밀리그램_(1g/1정),(주)동구바이오제약,N03AX14,levetiracetam
113,488503ATB,657806910,레비원정1000밀리그램(레비티라세탐)_(1g/1정),하나제약(주),N03AX14,levetiracetam
113,488503ATB,651903780,큐팜정1000밀리그램(레비티라세탐)_(1g/1정),명인제약(주),N03AX14,levetiracetam
113,488503ATB,671706220,레비에필정1000밀리그램(레비티라세탐)_(1g/1정),주식회사제뉴원사이언스,N03AX14,levetiracetam
113,488503ATB,642802550,레비로틴정1000밀리그램(레비티라세탐)_(1g/1정),고려제약(주),N03AX14,levetiracetam
113,488503ATB,643506430,레비라정1000밀리그램(레비티라세탐)_(1g/1정),한미약품(주),N03AX14,levetiracetam
113,488503ATB,642506830,케피람정1000밀리그램(레비티라세탐)_(1g/1정),동아에스티(주),N03AX14,levetiracetam
113,488503ATB,644703950,에피스크정1000밀리그램(레비티라세탐)_(1g/1정),에스케이케미칼(주),N03AX14,levetiracetam
113,488503ATB,647803850,에필라탐정1000밀리그램(레비티라세탐)_(1g/1정),삼진제약(주),N03AX14,levetiracetam
113,488503ATB,654100160,케프라정1000밀리그램(레비티라세탐)_(1g/1정),한국유씨비제약(주),N03AX14,levetiracetam
113,488503ATB,649806750,레티람정1000밀리그램(레비티라세탐)_(1g/1정),명문제약(주),N03AX14,levetiracetam
113,488503ATB,693901730,레비탐정1000밀리그램(레비티라세탐)_(1g/1정),(주)셀트리온제약,N03AX14,levetiracetam
