product_code,product_name,comp,cancel,appr_date,std_code,atc,ing_en,e_code,raw_material,appr_type,atc_1,atc_2,atc_3,atc_4
201402679,광동프라목신크림(프라목신염산염),광동제약(주),정상,2014-06-17,"8806418056200,8806418056217",C05AD07,Pramoxine Hydrochloride,201402679.0,완제의약품,신고,C,C05,C05A,C05AD
200904078,구로칼캡슐(결정글루코사민황산염)(수출용),(주)동구바이오제약,정상,2009-06-11,"8806573046702,8806573046719",M01AX05,Crystallized Glucosamine Sulfate,,완제의약품,신고,M,M01,M01A,M01AX
200904818,구로칼캡슐500mg(결정글루코사민황산염)(수출명:GUROCAL 500mg CAPSULE)(수출용),(주)동구바이오제약,정상,2009-07-03,"8806573047303,8806573047310",M01AX05,Crystallized Glucosamine Sulfate,,완제의약품,신고,M,M01,M01A,M01AX
201502890,구루치온정100밀리그램(글루타티온(환원형)),영풍제약(주),정상,2015-05-13,"8806619045409,8806619045423,8806619045416,8806619045430",V03AB32,Glutathione (Reduced),201502890.0,완제의약품,신고,V,V03,V03A,V03AB
200103999,구미태고액1%(알킬디아미노에틸글리신염산염액),구미제약(주),정상,2001-01-29,"8806804000503,8806804000510,8806804000527,8806804000534",D08AX,Alkyldiaminoethylglycine Hydrochloride Solution 40%,200103999.0,완제의약품,허가,D,D08,D08A,D08AX
201800233,구미포비돈세정액7.5%(포비돈요오드),구미제약(주),정상,2018-01-16,"8806804002613,8806804002620,8806804002606",D08AG02,Povidone Iodine,201800233.0,완제의약품,신고,D,D08,D08A,D08AG
200203626,구미포비돈요오드액,구미제약(주),정상,2002-08-13,"8806804000800,8806804000817,8806804000824,8806804000831,8806804000848,8806804000855",D08AG02,Povidone Iodine,200203626.0,완제의약품,신고,D,D08,D08A,D08AG
200302817,구미포비스왑스틱(포비돈요오드)(수출명:포비딕),구미제약(주),정상,2003-09-19,"8806804000909,8806804000916,8806804000923,8806804000930",D08AG02,Povidone Iodine,200302817.0,완제의약품,신고,D,D08,D08A,D08AG
202001153,구미헥시에탄올스틱스왑액,구미제약(주),정상,2020-02-19,"8806804003122,8806804003115,8806804003108",D09AA,Chlorhexidine Gluconate Solution/Ethanol 95%,202001153.0,완제의약품,신고,D,D09,D09A,D09AA
201800284,구미헥시이소프로필스틱스왑액,구미제약(주),정상,2018-01-22,"8806804002705,8806804002729,8806804002712",D08AC52,Chlorhexidine Gluconate Solution/Isopropanol,,완제의약품,허가,D,D08,D08A,D08AC
200812020,구미헥시크린브러쉬액(클로르헥시딘글루콘산염액),구미제약(주),정상,2008-12-31,8806804002408,D08AC02,Chlorhexidine Gluconate Solution,,완제의약품,신고,D,D08,D08A,D08AC
200801346,구미헥시크린에이액(글루콘산클로르헥시딘액),구미제약(주),정상,2008-01-31,"8806804001807,8806804001814,8806804001821",D08AC02,Chlorhexidine Gluconate Solution,200801346.0,완제의약품,신고,D,D08,D08A,D08AC
201903835,구미헥시크린에타2%액,구미제약(주),정상,2019-06-12,"8806804003009,8806804003016,8806804003023",D08AC52,Chlorhexidine Gluconate Solution/Ethanol 95%,,완제의약품,신고,D,D08,D08A,D08AC
200302820,구미화이트셒액,구미제약(주),정상,2003-12-12,"8806804001401,8806804001418",D08AX,Alkyldiaminoethylglycine Hydrochloride Solution 40%/Isopropanol,200302820.0,완제의약품,신고,D,D08,D08A,D08AX
200801347,구미히비크린에이액(글루콘산클로르헥시딘액),구미제약(주),정상,2008-01-31,"8806804001906,8806804001913,8806804001920",D08AC02,Chlorhexidine Gluconate Solution,200801347.0,완제의약품,신고,D,D08,D08A,D08AC
200801686,구바파정,(주)아이월드제약,정상,2008-02-12,"8806696030008,8806696030015,8806696030022",A11JC,Riboflavin Butyrate/Pyridoxine Hydrochloride/Ascorbic Acid Granules 97%/Nicotinamide/D-Biotin 1%/L-Cysteine/Coix Seed Extract (13→1),200801686.0,완제의약품,신고,A,A11,A11J,A11JC
200809204,구아내정,(유)한풍제약,정상,2008-09-03,"8806581043601,8806581043618,8806581043625,8806581043632",A11JC,Riboflavin Butyrate/Pyridoxine Hydrochloride/Ascorbic Acid Coated/L-Cysteine/Nicotinamide/Calcium Pantothenate/Biotin/Coix Seed Extract (13→1),200809204.0,완제의약품,신고,A,A11,A11J,A11JC
200102905,구주로라타딘정10밀리그람(수출명:로히스타정),구주제약(주),정상,2001-04-23,"8806698001006,8806698001013,8806698001020,8806698001037",R06AX13,Loratadine,200102905.0,완제의약품,신고,R,R06,R06A,R06AX
199803123,구청껌정(수출용),(주)새한제약,정상,1998-01-12,"8806513000108,8806513000115",A01AA51,Cetylpyridinium Chloride Hydrate/Sodium Fluoride,,완제의약품,신고,A,A01,A01A,A01AA
199700530,국제아시클로버크림,국제약품(주),정상,1997-07-26,"8806437005807,8806437005814,8806437005821,8806437005838,8806437005845",D06BB03,Acyclovir,199700530.0,완제의약품,신고,D,D06,D06B,D06BB
201708002,굿모닝에이스정,(유)한풍제약,정상,2017-11-22,"8806581060301,8806581060325,8806581060318",A06AB52,Docusate Sodium/Bisacodyl/Sennae Fructus/Glycyrrhiza Extract Powder/Peony Root Extract Powder,201708002.0,완제의약품,신고,A,A06,A06A,A06AB
200900682,굿스펜연질캡슐(덱시부프로펜),광동제약(주),정상,2009-01-16,"8806418038909,8806418038916",M01AE14,Dexibuprofen,200900682.0,완제의약품,신고,M,M01,M01A,M01AE
201503529,굿엔코액,광동제약(주),정상,2015-05-29,"8806418059508,8806418059515",R05X,Acetaminophen/Phenylephrine Hydrochloride/Chlorpheniramine Maleate,201503529.0,완제의약품,신고,R,R05,R05X,R05X
201503528,굿엔콜액,광동제약(주),정상,2015-05-29,"8806418059409,8806418059416",R05X,Acetaminophen/Guaifenesin/Ephedrine Hydrochloride/Chlorpheniramine Maleate/Anhydrous Caffeine,201503528.0,완제의약품,신고,R,R05,R05X,R05X
202106656,굿포미정,조아제약(주),정상,2021-09-27,"8806446043203,8806446043210",G03AA07,Levonorgestrel/Ethinyl Estradiol,202106656.0,완제의약품,신고,G,G03,G03A,G03AA
202302739,그날엔노즈에이연질캡슐,경동제약(주),정상,2023-09-12,"8806481049604,8806481049611",R05X,Acetaminophen/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride,,완제의약품,신고,R,R05,R05X,R05X
201705221,그날엔노즈플러스연질캡슐,경동제약(주),정상,2017-07-04,"8806481039612,8806481039605",R05X,Acetaminophen/Brompheniramine Maleate/Pseudoephedrine Hydrochloride,201705221.0,완제의약품,신고,R,R05,R05X,R05X
202107347,그날엔더블유연질캡슐,경동제약(주),정상,2021-11-08,"8806481047402,8806481047419",M01AE51,Ibuprofen/Pamabrom/Magnesium Oxide/Riboflavin,202107347.0,완제의약품,신고,M,M01,M01A,M01AE
201903015,그날엔덱스연질캡슐(덱시부프로펜),경동제약(주),정상,2019-05-09,"8806481043107,8806481043114",M01AE14,Dexibuprofen,201903015.0,완제의약품,신고,M,M01,M01A,M01AE
201800891,그날엔딥24플라스타(디클로페낙나트륨),경동제약(주),정상,2018-02-22,"8806481040427,8806481040403,8806481040410",M02AA15,Diclofenac Sodium,201800891.0,완제의약품,신고,M,M02,M02A,M02AA
202302140,그날엔에이스연질캡슐,경동제약(주),정상,2023-07-12,"8806481049307,8806481049314",N02BE51,Acetaminophen/Riboflavin,,완제의약품,신고,N,N02,N02B,N02BE
200902301,그날엔정,경동제약(주),정상,2009-03-30,"8806481026025,8806481026001,8806481026018,8806481026032",M01AE51,Ibuprofen/Allylisopropylacetylurea/Anhydrous Caffeine,200902301.0,완제의약품,신고,M,M01,M01A,M01AE
202302948,그날엔코프에이연질캡슐,경동제약(주),정상,2023-10-19,"8806481049703,8806481049710",R05X,Acetaminophen/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Guaifenesin,,완제의약품,신고,R,R05,R05X,R05X
201705220,그날엔코프플러스연질캡슐,경동제약(주),정상,2017-07-04,"8806481039414,8806481039407",R05X,Acetaminophen/Noscapine Hydrochloride Hydrate/Cloperastine Hydrochloride,201705220.0,완제의약품,신고,R,R05,R05X,R05X
202302949,그날엔콜드에이연질캡슐,경동제약(주),정상,2023-10-19,"8806481049802,8806481049819",R05X,Acetaminophen/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Guaifenesin,,완제의약품,신고,R,R05,R05X,R05X
201705219,그날엔콜드플러스연질캡슐,경동제약(주),정상,2017-07-04,"8806481039513,8806481039506",R05X,Acetaminophen/Pseudoephedrine Hydrochloride/Brompheniramine Maleate/Cloperastine Hydrochloride/Guaifenesin,201705219.0,완제의약품,신고,R,R05,R05X,R05X
200906330,그날엔큐정,경동제약(주),정상,2009-08-17,"8806481027602,8806481027619,8806481027626,8806481027633",M01AE51,Ibuprofen/Allylisopropylacetylurea/Anhydrous Caffeine/Magnesium Oxide,200906330.0,완제의약품,신고,M,M01,M01A,M01AE
198800444,그랑페롤연질캡슐1000아이유(비타민이프리퍼레이션),(주)유한양행,정상,1988-09-30,"8806421000405,8806421000412",A11HA03,Tocopherol Preparation,198800444.0,완제의약품,신고,A,A11,A11H,A11HA
198700431,그랑페롤연질캡슐400아이유(비타민이프리퍼레이션)(군납명:토코페롤연질캡슐400아이유100캡슐),(주)유한양행,정상,1987-12-28,"8806421000603,8806421000610",A11HA03,Tocopherol Preparation,198700431.0,완제의약품,신고,A,A11,A11H,A11HA
199502365,그루타제정,지엘파마(주),정상,1995-10-05,"8806497000408,8806497000415,8806497000422,8806497000439,8806497000446",A09AA,Pancreatin/Cellulase/Ox Bile Dried Extract/Dimethicone,199502365.0,완제의약품,신고,A,A09,A09A,A09AA
200202148,그리펜-에스정(덱시부프로펜),신일제약(주),정상,2002-08-27,"8806538000602,8806538000619,8806538000626",M01AE14,Dexibuprofen,200202148.0,완제의약품,신고,M,M01,M01A,M01AE
199603311,그린관장약(농글리세린)(수출명:FIT-APO),(주)그린제약,정상,1996-04-20,"8806483000405,8806483000412,8806483000429,8806483000436,8806483000443",A06AG04,Concentrated Glycerin,199603311.0,완제의약품,신고,A,A06,A06A,A06AG
201802836,그린나잘스프레이모이스쳐액(옥시메타졸린염산염),(주)그린제약,정상,2018-07-06,"8806483011401,8806483011418,8806483011425",R01AA05,Oxymetazoline Hydrochloride,201802836.0,완제의약품,신고,R,R01,R01A,R01AA
201603449,그린노즈에스시럽,(주)녹십자,정상,2016-06-14,"8806436052109,8806436052116",R01BA52,Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride,201603449.0,완제의약품,신고,R,R01,R01B,R01BA
200902769,그린노즈에스캡슐,맥널티제약(주),정상,2009-04-17,"8806415014005,8806415014012",R06AB54,Chlorpheniramine Maleate/Phenylephrine Hydrochloride/Belladonna Total Alkaloid,200902769.0,완제의약품,신고,R,R06,R06A,R06AB
202401758,그린노즈플러스연질캡슐,(주)녹십자,정상,2024-07-17,"8806436067202,8806436067219",R06AB54,Chlorpheniramine Maleate/Anhydrous Caffeine/Belladonna Total Alkaloid,,완제의약품,신고,R,R06,R06A,R06AB
202002580,그린록시겔(피록시캄),(주)그린제약,정상,2020-04-13,"8806483012903,8806483012910,8806483012927,8806483012934",M02AA07,Piroxicam,202002580.0,완제의약품,신고,M,M02,M02A,M02AA
200701274,그린솔트에프액,(주)그린제약,정상,2007-01-30,"8806483000801,8806483000818",D08AC52,Naphazoline Hydrochloride/Dibucaine Hydrochloride/Diphenhydramine Hydrochloride/Allantoin/Chlorhexidine Gluconate Solution,200701274.0,완제의약품,신고,D,D08,D08A,D08AC
199503356,그린와이나액2%(글루타랄콘센트레이트),(주)그린제약,정상,1995-06-22,"8806483001402,8806483001419",V07AV,Glutaral Concentrate Solution,,완제의약품,신고,V,V07,V07A,V07AV
202301987,그린와이나플러스액(글루타랄콘센트레이트),(주)그린제약,정상,2023-06-28,"8806483013504,8806483013511",V07AV,Glutaral Concentrate Solution,,완제의약품,신고,V,V07,V07A,V07AV
201901010,"그린코플시럽(딸기향, 바나나향)",(주)녹십자,정상,2019-02-19,"8806436056107,8806436056121,8806436056114",R05F,Guaifenesin/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate,201901010.0,완제의약품,신고,R,R05,R05F,R05F
200502775,그린콜샷에스시럽,(주)녹십자,정상,2005-10-12,"8806436001800,8806436001817,8806436001824,8806436001831",R05X,Chlorpheniramine Maleate/Acetaminophen/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate,200502775.0,완제의약품,신고,R,R05,R05X,R05X
200608329,그린콜연질캡슐,(주)알피바이오,정상,2006-07-21,"8806616000203,8806616000210",R05X,Acetaminophen/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride,200608329.0,완제의약품,신고,R,R05,R05X,R05X
201802109,그린쿨인후스프레이액(포비돈요오드),(주)그린제약,정상,2018-05-18,"8806483011319,8806483011302",R02AA15,Povidone Iodine,201802109.0,완제의약품,신고,R,R02,R02A,R02AA
199600830,그린큐액(돔페리돈),동성제약(주),정상,1996-08-07,"8806432000203,8806432000210",A03FA03,Domperidone,199600830.0,완제의약품,신고,A,A03,A03F,A03FA
200004840,그린클로르헥시딘크림(클로르헥시딘글루콘산염액),(주)그린제약,정상,2000-01-11,"8806483001501,8806483001518",D08AC02,Chlorhexidine Gluconate Solution,200004840.0,완제의약품,신고,D,D08,D08A,D08AC
200004835,그린태고액1%(알킬디아미노에틸글리신염산염액),(주)그린제약,정상,2000-08-01,"8806483001600,8806483001617,8806483001624,8806483001631,8806483001648",D08AX,Alkyldiaminoethylglycine Hydrochloride Solution 40%,200004835.0,완제의약품,허가,D,D08,D08A,D08AX
200302512,"그린티눈액(수출명 : 1. Green Tinun Solution, 2. Collopaint Wart Solution)",(주)그린제약,정상,2003-07-28,"8806483002003,8806483002010,8806483002027",D11AF,Salicylic Acid/Lactic Acid,200302512.0,완제의약품,신고,D,D11,D11A,D11AF
201801264,그린포비돈브러쉬액(포비돈요오드),(주)그린제약,정상,2018-03-23,"8806483011500,8806483011517",D08AG02,Povidone Iodine,201801264.0,완제의약품,신고,D,D08,D08A,D08AG
199904088,그린포비돈세정액(포비돈요오드),(주)그린제약,정상,1999-08-13,"8806483002102,8806483002119,8806483002126",D08AG02,Povidone Iodine,199904088.0,완제의약품,신고,D,D08,D08A,D08AG
200611367,그린포비돈스틱스왑(포비돈요오드),(주)그린제약,정상,2006-11-22,"8806483002201,8806483002218,8806483002225,8806483002232,8806483002249,8806483002256,8806483002263,8806483002270,8806483002287",D08AG02,Povidone Iodine,200611367.0,완제의약품,신고,D,D08,D08A,D08AG
199503352,그린포비돈요오드액(수출명 : Green Povidone-Iodine Topical Solution),(주)그린제약,정상,1995-06-20,"8806483002300,8806483002317,8806483002324,8806483002331,8806483002348,8806483002355",D08AG02,Povidone Iodine,199503352.0,완제의약품,신고,D,D08,D08A,D08AG
200901086,그린헥시디놀액,(주)그린제약,정상,2009-02-05,"8806483009507,8806483009514",D08AC52,Chlorhexidine Gluconate Solution/Ethanol 95%,200901086.0,완제의약품,신고,D,D08,D08A,D08AC
201505097,그린헥시디놀액2%,(주)그린제약,정상,2015-07-27,"8806483011104,8806483011111,8806483011128",D08AC52,Chlorhexidine Gluconate Solution/Ethanol 95%,201505097.0,완제의약품,신고,D,D08,D08A,D08AC
201804672,그린헥시딘0.5%액(클로르헥시딘글루콘산염액),(주)그린제약,정상,2018-11-26,"8806483012002,8806483012217,8806483012118,8806483012019,8806483012101,8806483012200",D08AC02,Chlorhexidine Gluconate Solution,201804672.0,완제의약품,신고,D,D08,D08A,D08AC
201901012,그린헥시딘가글액(클로르헥시딘글루콘산염액),(주)그린제약,정상,2019-02-19,"8806483012309,8806483012316",R02AA05,Chlorhexidine Gluconate Solution,201901012.0,완제의약품,신고,R,R02,R02A,R02AA
202005237,그린헥시딘가글액0.12%(클로르헥시딘글루콘산염액),(주)그린제약,정상,2020-07-21,"8806483013108,8806483013115,8806483013122,8806483013139",R02AA05,Chlorhexidine Gluconate Solution,202005237.0,완제의약품,신고,R,R02,R02A,R02AA
201801263,그린헥시딘브러쉬액(클로르헥시딘글루콘산염액),(주)그린제약,정상,2018-03-23,"8806483011609,8806483011616",D08AC02,Chlorhexidine Gluconate Solution,201801263.0,완제의약품,신고,D,D08,D08A,D08AC
201803651,그린헥시딘세정액4%(클로르헥시딘글루콘산염액),(주)그린제약,정상,2018-09-08,"8806483011807,8806483011814,8806483011821",D08AC02,Chlorhexidine Gluconate Solution,201803651.0,완제의약품,신고,D,D08,D08A,D08AC
201506622,그린헥시딘스틱스왑액,(주)그린제약,정상,2015-09-17,"8806483011203,8806483011210,8806483011227,8806483011234",D09AA,Chlorhexidine Gluconate Solution/Ethanol 95%,201506622.0,완제의약품,신고,D,D09,D09A,D09AA
200302514,그린헥시딘액5%(클로르헥시딘글루콘산염액),(주)그린제약,정상,2003-10-23,"8806483002508,8806483002515,8806483002522",D08AC02,Chlorhexidine Gluconate Solution,200302514.0,완제의약품,신고,D,D08,D08A,D08AC
201307834,글로게이트정(알마게이트),(주)한국글로벌제약,정상,2013-06-25,"8806932009102,8806932009119,8806932009126,8806932009133",A02AD03,Almagate,201307834.0,완제의약품,신고,A,A02,A02A,A02AD
201207377,글로덱시정300mg(덱시부프로펜),(주)한국글로벌제약,정상,2012-10-23,"8806932006309,8806932006316,8806932006323,8806932006330",M01AE14,Dexibuprofen,201207377.0,완제의약품,신고,M,M01,M01A,M01AE
201402959,글로아스피린장용정100mg(아스피린),(주)한국글로벌제약,정상,2014-07-03,"8806932009607,8806932009614,8806932009621",B01AC06,Aspirin,201402959.0,완제의약품,신고,B,B01,B01A,B01AC
202401821,글로칼디정,(주)한국글로벌제약,정상,2024-07-29,"8806932026017,8806932026024,8806932026000",A12AX,Calcium Carbonate Granules 95%/Cholecalciferol Concentrate Powder,,완제의약품,신고,A,A12,A12A,A12AX
